OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_1
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude,BRAVO Local position X,BRAVO Local position Y,BRAVO Ship state,BRAVO Heading,BRAVO Latitude,BRAVO Longitude
00:09:33,"-646.92","-8,457.87",Running,"3.19","57.647132","11.694930","-991.15","-8,764.98",Running,"177.35","57.644363","11.689129"
00:09:34,"-645.90","-8,452.76",Running,"3.04","57.647178","11.694948","-990.65","-8,771.11",Running,"177.38","57.644307","11.689137"
00:09:35,"-644.90","-8,447.63",Running,"2.88","57.647225","11.694964","-990.16","-8,777.26",Running,"177.40","57.644252","11.689145"
00:09:36,"-643.92","-8,442.47",Running,"2.73","57.647271","11.694981","-989.67","-8,783.43",Running,"177.42","57.644196","11.689154"
00:09:37,"-642.96","-8,437.29",Running,"2.59","57.647318","11.694997","-989.19","-8,789.61",Running,"177.43","57.644140","11.689162"
00:09:38,"-642.03","-8,432.09",Running,"2.44","57.647365","11.695013","-988.71","-8,795.82",Running,"177.45","57.644084","11.689170"
00:09:39,"-641.12","-8,426.87",Running,"2.30","57.647412","11.695028","-988.24","-8,802.05",Running,"177.46","57.644028","11.689178"
00:09:40,"-640.22","-8,421.62",Running,"2.15","57.647459","11.695043","-987.77","-8,808.30",Running,"177.47","57.643972","11.689186"
00:09:41,"-639.35","-8,416.36",Running,"2.02","57.647507","11.695058","-987.30","-8,814.56",Running,"177.47","57.643915","11.689194"
00:09:42,"-638.50","-8,411.08",Running,"1.88","57.647554","11.695072","-986.84","-8,820.85",Running,"177.48","57.643859","11.689201"
00:09:43,"-637.66","-8,405.77",Running,"1.74","57.647602","11.695086","-986.38","-8,827.15",Running,"177.48","57.643802","11.689209"
00:09:44,"-636.85","-8,400.45",Running,"1.61","57.647650","11.695100","-985.92","-8,833.47",Running,"177.48","57.643745","11.689217"
00:09:45,"-636.05","-8,395.10",Running,"1.48","57.647698","11.695113","-985.47","-8,839.81",Running,"177.48","57.643688","11.689225"
00:09:46,"-635.28","-8,389.74",Running,"1.35","57.647747","11.695127","-985.02","-8,846.17",Running,"177.47","57.643630","11.689232"
00:09:47,"-634.52","-8,384.36",Running,"1.22","57.647795","11.695139","-984.57","-8,852.55",Running,"177.47","57.643573","11.689240"
00:09:48,"-633.78","-8,378.96",Running,"1.10","57.647844","11.695152","-984.13","-8,858.94",Running,"177.46","57.643515","11.689247"
00:09:49,"-633.06","-8,373.54",Running,"0.98","57.647893","11.695164","-983.68","-8,865.35",Running,"177.45","57.643457","11.689255"
00:09:50,"-632.35","-8,368.10",Running,"0.85","57.647942","11.695176","-983.24","-8,871.78",Running,"177.44","57.643399","11.689262"
00:09:51,"-631.66","-8,362.64",Running,"0.73","57.647991","11.695187","-982.80","-8,878.23",Running,"177.42","57.643341","11.689269"
00:09:52,"-630.99","-8,357.18",Running,"0.62","57.648041","11.695199","-982.37","-8,884.69",Running,"177.41","57.643283","11.689277"
00:09:53,"-630.34","-8,351.69",Running,"0.50","57.648090","11.695210","-981.93","-8,891.17",Running,"177.40","57.643224","11.689284"
00:09:54,"-629.70","-8,346.19",Running,"0.39","57.648140","11.695221","-981.50","-8,897.67",Running,"177.38","57.643166","11.689291"
00:09:55,"-629.08","-8,340.67",Running,"0.27","57.648189","11.695231","-981.07","-8,904.18",Running,"177.36","57.643107","11.689299"
00:09:56,"-628.48","-8,335.14",Running,"0.16","57.648239","11.695241","-980.64","-8,910.71",Running,"177.34","57.643048","11.689306"
00:09:57,"-627.89","-8,329.60",Running,"0.05","57.648289","11.695251","-980.20","-8,917.25",Running,"177.32","57.642989","11.689313"
00:09:58,"-627.32","-8,324.03",Running,"359.94","57.648339","11.695261","-979.77","-8,923.82",Running,"177.30","57.642930","11.689321"
00:09:59,"-626.76","-8,318.45",Running,"359.83","57.648390","11.695270","-979.34","-8,930.39",Running,"177.28","57.642871","11.689328"
00:10:00,"-626.22","-8,312.85",Running,"359.73","57.648440","11.695279","-978.91","-8,936.99",Running,"177.25","57.642811","11.689335"
00:10:01,"-625.69","-8,307.24",Running,"359.62","57.648491","11.695288","-978.49","-8,943.59",Running,"177.23","57.642751","11.689342"
