OS: ASD tug 1 (bp 53t)
Trainee: 
Exercise name: PrepareShips_Scenario_2
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.93.3592.0 / 2.31.2.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude,VTS SEGOT Local position X,VTS SEGOT Local position Y,VTS SEGOT Ship state,VTS SEGOT Heading,VTS SEGOT Latitude,VTS SEGOT Longitude,BRAVO Local position X,BRAVO Local position Y,BRAVO Ship state,BRAVO Heading,BRAVO Latitude,BRAVO Longitude,CHARLIE Local position X,CHARLIE Local position Y,CHARLIE Ship state,CHARLIE Heading,CHARLIE Latitude,CHARLIE Longitude
,meters,meters,,degrees,,,meters,meters,,degrees,,,meters,meters,,degrees,,,meters,meters,,degrees,,
00:19:15,"6,372.70","-4,694.01",Running,"251.11","57.681063","11.813237","10,756.12","-4,149.37",Running,"307.63","57.685970","11.887114","8,443.10","-4,467.82",Running,"78.63","57.683101","11.848131","6,840.00","-4,763.97",Running,"91.44","57.680432","11.821112"
00:19:16,"6,365.38","-4,695.58",Running,"250.71","57.681048","11.813113","10,756.15","-4,149.19",,"307.48","57.685971","11.887114","8,446.00","-4,466.78",Running,"78.83","57.683110","11.848180","6,844.78","-4,764.02",Running,"91.39","57.680432","11.821193"
00:19:17,"6,358.07","-4,697.18",Running,"250.31","57.681034","11.812990","10,756.10","-4,149.27",,"307.48","57.685971","11.887113","8,448.91","-4,465.76",Running,"79.03","57.683119","11.848229","6,849.60","-4,764.07",Running,"91.33","57.680431","11.821274"
00:19:18,"6,350.78","-4,698.83",Running,"249.90","57.681019","11.812867","10,756.08","-4,149.34",Running,"307.62","57.685970","11.887113","8,451.82","-4,464.74",Running,"79.20","57.683128","11.848278","6,854.45","-4,764.12",Running,"91.27","57.680431","11.821356"
00:19:19,"6,343.51","-4,700.52",Running,"249.50","57.681004","11.812745","10,756.15","-4,149.22",Running,"307.80","57.685971","11.887114","8,454.73","-4,463.74",Running,"79.36","57.683137","11.848327","6,859.33","-4,764.17",Running,"91.21","57.680430","11.821438"
00:19:20,"6,336.26","-4,702.25",Running,"249.09","57.680988","11.812623","10,756.26","-4,149.02",,"307.84","57.685973","11.887116","8,457.63","-4,462.75",Running,"79.50","57.683146","11.848376","6,864.24","-4,764.22",Running,"91.15","57.680430","11.821521"
00:19:21,"6,329.03","-4,704.02",Running,"248.68","57.680972","11.812501","10,756.27","-4,149.03",,"307.92","57.685973","11.887116","8,460.54","-4,461.78",Running,"79.62","57.683155","11.848425","6,869.17","-4,764.27",Running,"91.08","57.680429","11.821604"
00:19:22,"6,321.81","-4,705.83",Running,"248.27","57.680956","11.812379","10,756.18","-4,149.19",,"308.19","57.685971","11.887115","8,463.46","-4,460.83",Running,"79.72","57.683164","11.848474","6,874.13","-4,764.31",Running,"91.02","57.680429","11.821688"
00:19:23,"6,314.62","-4,707.69",Running,"247.85","57.680939","11.812258","10,756.18","-4,149.17",Running,"308.45","57.685971","11.887115","8,466.37","-4,459.90",Running,"79.80","57.683172","11.848523","6,879.09","-4,764.35",Running,"90.97","57.680429","11.821771"
00:19:24,"6,307.45","-4,709.59",Running,"247.43","57.680922","11.812137","10,756.31","-4,148.96",Running,"308.63","57.685973","11.887117","8,469.29","-4,458.97",Running,"79.85","57.683180","11.848572","6,884.08","-4,764.39",Running,"90.91","57.680428","11.821855"
00:19:25,"6,300.30","-4,711.53",Running,"247.01","57.680905","11.812016","10,756.38","-4,148.86",,"308.70","57.685974","11.887118","8,472.20","-4,458.06",Running,"79.88","57.683189","11.848621","6,889.07","-4,764.43",Running,"90.86","57.680428","11.821940"
00:19:26,"6,293.17","-4,713.52",Running,"246.59","57.680887","11.811896","10,756.37","-4,148.91",,"308.96","57.685974","11.887118","8,475.12","-4,457.17",Running,"79.89","57.683197","11.848670","6,894.07","-4,764.46",Running,"90.80","57.680428","11.822024"
00:19:27,"6,286.06","-4,715.55",Running,"246.17","57.680868","11.811777","10,756.34","-4,148.99",,"309.39","57.685973","11.887117","8,478.03","-4,456.28",Running,"79.88","57.683205","11.848719","6,899.09","-4,764.50",Running,"90.75","57.680427","11.822108"
00:19:28,"6,278.97","-4,717.63",Running,"245.75","57.680850","11.811657","10,756.31","-4,149.06",Running,"309.82","57.685972","11.887117","8,480.95","-4,455.40",Running,"79.86","57.683213","11.848768","6,904.12","-4,764.53",Running,"90.70","57.680427","11.822193"
00:19:29,"6,271.90","-4,719.75",Running,"245.32","57.680831","11.811538","10,756.51","-4,148.84",,"310.14","57.685974","11.887120","8,483.87","-4,454.53",Running,"79.84","57.683220","11.848818","6,909.16","-4,764.55",Running,"90.64","57.680427","11.822278"
00:19:30,"6,264.86","-4,721.91",Running,"244.90","57.680811","11.811419","10,756.63","-4,148.66",,"310.29","57.685976","11.887122","8,486.79","-4,453.66",Running,"79.81","57.683228","11.848867","6,914.22","-4,764.57",Running,"90.59","57.680427","11.822363"
00:19:31,"6,257.84","-4,724.12",Running,"244.48","57.680791","11.811301","10,756.64","-4,148.67",,"310.41","57.685976","11.887122","8,489.71","-4,452.81",Running,"79.79","57.683236","11.848916","6,919.28","-4,764.59",Running,"90.54","57.680427","11.822449"
00:19:32,"6,250.85","-4,726.37",Running,"244.05","57.680771","11.811183","10,756.57","-4,148.92",,"310.80","57.685974","11.887121","8,492.63","-4,451.96",Running,"79.76","57.683244","11.848965","6,924.35","-4,764.60",Running,"90.48","57.680426","11.822534"
00:19:33,"6,243.88","-4,728.67",Running,"243.64","57.680750","11.811066","10,756.52","-4,149.19",Running,"311.11","57.685971","11.887120","8,495.56","-4,451.11",Running,"79.73","57.683251","11.849015","6,929.43","-4,764.62",Running,"90.43","57.680426","11.822620"
00:19:34,"6,236.93","-4,731.01",Running,"243.23","57.680729","11.810948","10,756.86","-4,148.88",Running,"311.25","57.685974","11.887126","8,498.48","-4,450.27",Running,"79.71","57.683259","11.849064","6,934.52","-4,764.62",Running,"90.37","57.680426","11.822706"
00:19:35,"6,230.00","-4,733.41",Running,"242.82","57.680708","11.810832","10,757.08","-4,148.69",,"310.98","57.685976","11.887130","8,501.41","-4,449.43",Running,"79.68","57.683266","11.849113","6,939.63","-4,764.63",Running,"90.32","57.680426","11.822792"
00:19:36,"6,223.11","-4,735.84",Running,"242.43","57.680686","11.810716","10,757.00","-4,148.99",,"310.82","57.685973","11.887128","8,504.34","-4,448.60",Running,"79.66","57.683274","11.849163","6,944.74","-4,764.63",Running,"90.26","57.680426","11.822878"
00:19:37,"6,216.23","-4,738.32",Running,"242.03","57.680663","11.810600","10,756.76","-4,149.60",Running,"310.79","57.685968","11.887124","8,507.27","-4,447.78",Running,"79.63","57.683281","11.849212","6,949.86","-4,764.63",Running,"90.21","57.680426","11.822964"
00:19:38,"6,209.38","-4,740.85",Running,"241.65","57.680641","11.810484","10,756.89","-4,149.69",Running,"310.53","57.685967","11.887127","8,510.21","-4,446.97",Running,"79.60","57.683288","11.849262","6,955.00","-4,764.62",Running,"90.15","57.680426","11.823051"
00:19:39,"6,202.56","-4,743.42",Running,"241.27","57.680617","11.810369","10,757.40","-4,149.25",Running,"310.20","57.685971","11.887135","8,513.15","-4,446.16",Running,"79.57","57.683296","11.849311","6,960.14","-4,764.61",Running,"90.09","57.680426","11.823137"
00:19:40,"6,195.76","-4,746.04",Running,"240.90","57.680594","11.810255","10,757.29","-4,149.57",,"309.74","57.685968","11.887133","8,516.09","-4,445.35",Running,"79.54","57.683303","11.849361","6,965.29","-4,764.60",Running,"90.03","57.680426","11.823224"
00:19:41,"6,188.98","-4,748.69",Running,"240.53","57.680570","11.810140","10,756.99","-4,150.39",Running,"309.15","57.685961","11.887128","8,519.02","-4,444.54",Running,"79.50","57.683310","11.849410","6,970.45","-4,764.59",Running,"89.97","57.680427","11.823311"
00:19:42,"6,182.23","-4,751.39",Running,"240.17","57.680546","11.810027","10,756.93","-4,150.86",Running,"308.32","57.685956","11.887127","8,521.96","-4,443.73",Running,"79.47","57.683318","11.849460","6,975.62","-4,764.56",Running,"89.91","57.680427","11.823398"
00:19:43,"6,175.50","-4,754.14",Running,"239.82","57.680521","11.809913","10,757.35","-4,150.59",Running,"307.76","57.685959","11.887134","8,524.90","-4,442.93",Running,"79.43","57.683325","11.849509","6,980.80","-4,764.53",Running,"89.85","57.680427","11.823485"
00:19:44,"6,168.80","-4,756.92",Running,"239.48","57.680496","11.809800","10,757.61","-4,150.50",Running,"307.61","57.685960","11.887139","8,527.84","-4,442.13",Running,"79.39","57.683332","11.849559","6,985.99","-4,764.50",Running,"89.79","57.680427","11.823573"
00:19:45,"6,162.12","-4,759.75",Running,"239.14","57.680470","11.809688","10,757.31","-4,151.15",Running,"307.75","57.685954","11.887134","8,530.79","-4,441.33",Running,"79.35","57.683339","11.849609","6,991.19","-4,764.47",Running,"89.73","57.680428","11.823661"
00:19:46,"6,155.47","-4,762.62",Running,"238.81","57.680444","11.809576","10,757.03","-4,151.75",Running,"307.68","57.685948","11.887129","8,533.74","-4,440.54",Running,"79.31","57.683346","11.849658","6,996.39","-4,764.43",Running,"89.67","57.680428","11.823748"
00:19:47,"6,148.84","-4,765.53",Running,"238.49","57.680418","11.809464","10,757.20","-4,151.71",Running,"307.51","57.685949","11.887132","8,536.68","-4,439.74",Running,"79.26","57.683354","11.849708","7,001.61","-4,764.39",Running,"89.60","57.680428","11.823836"
00:19:48,"6,142.23","-4,768.48",Running,"238.17","57.680392","11.809352","10,757.49","-4,151.50",Running,"307.52","57.685951","11.887137","8,539.62","-4,438.95",Running,"79.21","57.683361","11.849757","7,006.83","-4,764.35",Running,"89.54","57.680429","11.823924"
00:19:49,"6,135.65","-4,771.47",Running,"237.86","57.680365","11.809242","10,757.58","-4,151.52",Running,"307.76","57.685950","11.887138","8,542.57","-4,438.16",Running,"79.16","57.683368","11.849807","7,012.06","-4,764.30",Running,"89.48","57.680429","11.824012"
00:19:50,"6,129.08","-4,774.50",Running,"237.56","57.680337","11.809131","10,757.35","-4,151.90",Running,"308.15","57.685947","11.887134","8,545.52","-4,437.37",Running,"79.11","57.683375","11.849857","7,017.30","-4,764.24",Running,"89.41","57.680430","11.824101"
00:19:51,"6,122.55","-4,777.57",Running,"237.26","57.680310","11.809021","10,757.15","-4,152.20",Running,"308.45","57.685944","11.887131","8,548.47","-4,436.58",Running,"79.06","57.683382","11.849907","7,022.55","-4,764.18",Running,"89.35","57.680430","11.824189"
00:19:52,"6,116.03","-4,780.67",Running,"236.97","57.680282","11.808911","10,757.18","-4,152.23",Running,"308.71","57.685944","11.887131","8,551.43","-4,435.79",Running,"79.00","57.683389","11.849956","7,027.81","-4,764.11",Running,"89.29","57.680431","11.824278"
00:19:53,"6,109.54","-4,783.82",Running,"236.69","57.680253","11.808802","10,757.36","-4,152.03",Running,"308.96","57.685946","11.887134","8,554.38","-4,435.00",Running,"78.94","57.683396","11.850006","7,033.07","-4,764.04",Running,"89.22","57.680432","11.824366"
00:19:54,"6,103.07","-4,787.00",Running,"236.42","57.680225","11.808693","10,757.43","-4,151.91",Running,"309.14","57.685947","11.887136","8,557.33","-4,434.21",Running,"78.88","57.683403","11.850056","7,038.35","-4,763.96",Running,"89.16","57.680432","11.824455"
00:19:55,"6,096.62","-4,790.21",Running,"236.15","57.680196","11.808584","10,757.24","-4,152.10",Running,"309.39","57.685945","11.887132","8,560.29","-4,433.43",Running,"78.82","57.683410","11.850106","7,043.62","-4,763.88",Running,"89.09","57.680433","11.824544"
00:19:56,"6,090.19","-4,793.46",Running,"235.88","57.680166","11.808476","10,757.08","-4,152.25",Running,"309.60","57.685944","11.887130","8,563.24","-4,432.64",Running,"78.76","57.683418","11.850155","7,048.91","-4,763.80",Running,"89.03","57.680434","11.824633"
00:19:57,"6,083.79","-4,796.74",Running,"235.63","57.680137","11.808368","10,757.08","-4,152.16",Running,"309.75","57.685945","11.887130","8,566.20","-4,431.86",Running,"78.69","57.683425","11.850205","7,054.21","-4,763.71",Running,"88.96","57.680435","11.824723"
00:19:58,"6,077.40","-4,800.06",Running,"235.37","57.680107","11.808260","10,757.13","-4,151.98",Running,"309.81","57.685946","11.887131","8,569.16","-4,431.07",Running,"78.62","57.683432","11.850255","7,059.51","-4,763.61",Running,"88.90","57.680435","11.824812"
00:19:59,"6,071.03","-4,803.41",Running,"235.13","57.680077","11.808153","10,757.14","-4,151.85",Running,"309.80","57.685947","11.887131","8,572.12","-4,430.28",Running,"78.55","57.683439","11.850305","7,064.82","-4,763.51",Running,"88.83","57.680436","11.824902"
00:20:00,"6,064.69","-4,806.79",Running,"234.89","57.680046","11.808046","10,757.01","-4,151.87",Running,"309.86","57.685947","11.887128","8,575.08","-4,429.49",Running,"78.48","57.683446","11.850355","7,070.14","-4,763.40",Running,"88.76","57.680437","11.824991"
00:20:01,"6,058.36","-4,810.21",Running,"234.66","57.680016","11.807939","10,756.95","-4,151.74",Running,"309.87","57.685948","11.887128","8,578.05","-4,428.71",Running,"78.40","57.683453","11.850405","7,075.47","-4,763.29",Running,"88.70","57.680438","11.825081"
00:20:02,"6,052.05","-4,813.65",Running,"234.43","57.679985","11.807833","10,756.83","-4,151.75",Running,"309.88","57.685948","11.887126","8,581.01","-4,427.92",Running,"78.33","57.683460","11.850455","7,080.80","-4,763.17",Running,"88.63","57.680439","11.825171"
00:20:03,"6,045.76","-4,817.13",Running,"234.21","57.679953","11.807727","10,756.74","-4,151.68",Running,"309.90","57.685949","11.887124","8,583.97","-4,427.13",Running,"78.25","57.683467","11.850505","7,086.14","-4,763.05",Running,"88.56","57.680440","11.825261"
00:20:04,"6,039.49","-4,820.64",Running,"233.99","57.679922","11.807621","10,756.77","-4,151.43",Running,"309.81","57.685951","11.887125","8,586.94","-4,426.34",Running,"78.17","57.683474","11.850555","7,091.49","-4,762.92",Running,"88.50","57.680442","11.825351"
00:20:05,"6,033.24","-4,824.17",Running,"233.78","57.679890","11.807516","10,756.89","-4,151.06",Running,"309.49","57.685955","11.887126","8,589.91","-4,425.55",Running,"78.08","57.683481","11.850605","7,096.84","-4,762.78",Running,"88.43","57.680443","11.825441"
00:20:06,"6,027.00","-4,827.73",Running,"233.57","57.679858","11.807411","10,756.79","-4,151.01",Running,"309.13","57.685955","11.887125","8,592.87","-4,424.75",Running,"78.00","57.683489","11.850655","7,102.20","-4,762.64",Running,"88.36","57.680444","11.825532"
00:20:07,"6,020.79","-4,831.33",Running,"233.37","57.679825","11.807306","10,756.53","-4,151.24",Running,"308.73","57.685953","11.887120","8,595.84","-4,423.95",Running,"77.91","57.683496","11.850705","7,107.57","-4,762.49",Running,"88.30","57.680446","11.825622"
00:20:08,"6,014.59","-4,834.95",Running,"233.17","57.679793","11.807201","10,756.41","-4,151.26",Running,"308.29","57.685953","11.887118","8,598.81","-4,423.16",Running,"77.83","57.683503","11.850755","7,112.94","-4,762.34",Running,"88.23","57.680447","11.825713"
00:20:09,"6,008.40","-4,838.59",Running,"232.98","57.679760","11.807097","10,756.62","-4,150.79",Running,"307.74","57.685957","11.887122","8,601.78","-4,422.36",Running,"77.74","57.683510","11.850805","7,118.32","-4,762.19",Running,"88.16","57.680448","11.825803"
00:20:10,"6,002.23","-4,842.27",Running,"232.80","57.679727","11.806993","10,756.78","-4,150.45",Running,"307.12","57.685960","11.887125","8,604.75","-4,421.56",Running,"77.64","57.683517","11.850855","7,123.71","-4,762.03",Running,"88.10","57.680450","11.825894"
00:20:11,"5,996.08","-4,845.97",Running,"232.61","57.679693","11.806889","10,756.54","-4,150.76",Running,"306.59","57.685957","11.887121","8,607.72","-4,420.76",Running,"77.55","57.683525","11.850905","7,129.10","-4,761.86",Running,"88.03","57.680451","11.825985"
00:20:12,"5,989.94","-4,849.69",Running,"232.44","57.679660","11.806786","10,756.30","-4,151.09",Running,"306.04","57.685954","11.887117","8,610.70","-4,419.96",Running,"77.45","57.683532","11.850955","7,134.50","-4,761.68",Running,"87.96","57.680453","11.826076"
00:20:13,"5,983.82","-4,853.44",Running,"232.27","57.679626","11.806683","10,756.34","-4,151.02",Running,"305.56","57.685955","11.887117","8,613.67","-4,419.15",Running,"77.36","57.683539","11.851005","7,139.90","-4,761.50",Running,"87.89","57.680454","11.826167"
00:20:14,"5,977.71","-4,857.21",Running,"232.10","57.679592","11.806580","10,756.55","-4,150.67",Running,"305.27","57.685958","11.887121","8,616.64","-4,418.33",Running,"77.26","57.683546","11.851055","7,145.32","-4,761.31",Running,"87.83","57.680456","11.826258"
00:20:15,"5,971.61","-4,861.01",Running,"231.93","57.679558","11.806477","10,756.57","-4,150.55",Running,"305.12","57.685959","11.887121","8,619.62","-4,417.52",Running,"77.16","57.683554","11.851106","7,150.73","-4,761.11",Running,"87.76","57.680458","11.826349"
00:20:16,"5,965.53","-4,864.83",Running,"231.77","57.679523","11.806374","10,756.40","-4,150.75",Running,"305.17","57.685957","11.887118","8,622.59","-4,416.70",Running,"77.05","57.683561","11.851156","7,156.15","-4,760.90",Running,"87.69","57.680460","11.826441"
00:20:17,"5,959.46","-4,868.67",Running,"231.62","57.679489","11.806272","10,756.28","-4,150.90",Running,"305.22","57.685956","11.887116","8,625.57","-4,415.88",Running,"76.95","57.683569","11.851206","7,161.58","-4,760.69",Running,"87.63","57.680462","11.826532"
00:20:18,"5,953.41","-4,872.53",Running,"231.47","57.679454","11.806170","10,756.29","-4,150.86",Running,"305.32","57.685956","11.887116","8,628.54","-4,415.06",Running,"76.84","57.683576","11.851256","7,167.02","-4,760.48",Running,"87.56","57.680464","11.826624"
00:20:19,"5,947.37","-4,876.42",Running,"231.32","57.679419","11.806068","10,756.37","-4,150.64",Running,"305.41","57.685958","11.887118","8,631.52","-4,414.24",Running,"76.73","57.683583","11.851306","7,172.45","-4,760.26",Running,"87.50","57.680466","11.826716"
00:20:20,"5,941.34","-4,880.33",Running,"231.18","57.679384","11.805967","10,756.43","-4,150.42",Running,"305.48","57.685960","11.887119","8,634.50","-4,413.41",Running,"76.62","57.683591","11.851356","7,177.90","-4,760.04",Running,"87.43","57.680468","11.826807"
00:20:21,"5,935.32","-4,884.25",Running,"231.04","57.679348","11.805865","10,756.36","-4,150.39",Running,"305.56","57.685961","11.887118","8,637.48","-4,412.58",Running,"76.51","57.683598","11.851407","7,183.35","-4,759.81",Running,"87.37","57.680470","11.826899"
00:20:22,"5,929.31","-4,888.20",Running,"230.90","57.679313","11.805764","10,756.19","-4,150.52",Running,"305.86","57.685959","11.887115","8,640.45","-4,411.74",Running,"76.40","57.683606","11.851457","7,188.81","-4,759.57",Running,"87.30","57.680472","11.826991"
00:20:23,"5,923.32","-4,892.17",Running,"230.77","57.679277","11.805663","10,756.12","-4,150.54",Running,"306.18","57.685959","11.887114","8,643.43","-4,410.89",Running,"76.29","57.683614","11.851507","7,194.27","-4,759.32",Running,"87.24","57.680474","11.827083"
00:20:24,"5,917.34","-4,896.16",Running,"230.64","57.679241","11.805562","10,756.25","-4,150.22",Running,"306.37","57.685962","11.887116","8,646.41","-4,410.04",Running,"76.19","57.683621","11.851557","7,199.74","-4,759.07",Running,"87.17","57.680476","11.827175"
00:20:25,"5,911.37","-4,900.17",Running,"230.51","57.679205","11.805462","10,756.33","-4,149.95",Running,"306.24","57.685965","11.887117","8,649.39","-4,409.19",Running,"76.09","57.683629","11.851607","7,205.21","-4,758.81",Running,"87.11","57.680479","11.827268"
00:20:26,"5,905.41","-4,904.19",Running,"230.39","57.679169","11.805361","10,756.19","-4,150.14",Running,"306.08","57.685963","11.887115","8,652.37","-4,408.33",Running,"76.01","57.683637","11.851658","7,210.69","-4,758.54",Running,"87.04","57.680481","11.827360"
00:20:27,"5,899.46","-4,908.23",Running,"230.27","57.679132","11.805261","10,756.03","-4,150.43",Running,"305.91","57.685960","11.887112","8,655.35","-4,407.46",Running,"75.93","57.683644","11.851708","7,216.17","-4,758.27",Running,"86.98","57.680484","11.827452"
00:20:28,"5,893.52","-4,912.30",Running,"230.15","57.679096","11.805161","10,756.16","-4,150.23",Running,"305.70","57.685962","11.887114","8,658.33","-4,406.58",Running,"75.86","57.683652","11.851758","7,221.65","-4,757.99",Running,"86.92","57.680486","11.827545"
00:20:29,"5,887.59","-4,916.37",Running,"230.04","57.679059","11.805061","10,756.29","-4,149.94",Running,"305.49","57.685965","11.887116","8,661.31","-4,405.70",Running,"75.79","57.683660","11.851808","7,227.15","-4,757.70",Running,"86.86","57.680489","11.827637"
00:20:30,"5,881.67","-4,920.47",Running,"229.93","57.679022","11.804961","10,756.21","-4,150.01",,"305.32","57.685964","11.887115","8,664.29","-4,404.81",Running,"75.73","57.683668","11.851858","7,232.64","-4,757.41",Running,"86.79","57.680491","11.827730"
00:20:31,"5,875.76","-4,924.58",Running,"229.83","57.678985","11.804861","10,755.96","-4,150.39",Running,"305.22","57.685961","11.887111","8,667.27","-4,403.91",Running,"75.68","57.683676","11.851909","7,238.15","-4,757.12",Running,"86.73","57.680494","11.827823"
00:20:32,"5,869.86","-4,928.71",Running,"229.72","57.678948","11.804762","10,755.95","-4,150.38",Running,"305.01","57.685961","11.887111","8,670.25","-4,403.01",Running,"75.63","57.683684","11.851959","7,243.66","-4,756.82",Running,"86.67","57.680497","11.827916"
00:20:33,"5,863.97","-4,932.86",Running,"229.62","57.678910","11.804663","10,756.16","-4,149.97",Running,"304.73","57.685964","11.887114","8,673.24","-4,402.12",Running,"75.58","57.683693","11.852009","7,249.16","-4,756.51",Running,"86.61","57.680499","11.828008"
00:20:34,"5,858.08","-4,937.02",Running,"229.52","57.678873","11.804563","10,756.12","-4,149.95",,"304.49","57.685964","11.887113","8,676.22","-4,401.21",Running,"75.55","57.683701","11.852060","7,254.68","-4,756.19",Running,"86.55","57.680502","11.828101"
00:20:35,"5,852.20","-4,941.19",Running,"229.41","57.678835","11.804464","10,755.93","-4,150.25",Running,"304.40","57.685962","11.887110","8,679.21","-4,400.29",Running,"75.52","57.683709","11.852110","7,260.20","-4,755.87",Running,"86.49","57.680505","11.828194"
00:20:36,"5,846.32","-4,945.37",Running,"229.29","57.678798","11.804365","10,755.78","-4,150.45",Running,"304.26","57.685960","11.887108","8,682.19","-4,399.36",Running,"75.51","57.683717","11.852160","7,265.73","-4,755.53",Running,"86.43","57.680508","11.828288"
00:20:37,"5,840.45","-4,949.56",Running,"229.15","57.678760","11.804266","10,755.97","-4,150.11",Running,"304.07","57.685963","11.887111","8,685.17","-4,398.42",Running,"75.50","57.683726","11.852210","7,271.25","-4,755.19",Running,"86.37","57.680511","11.828381"
00:20:38,"5,834.58","-4,953.76",Running,"228.99","57.678722","11.804167","10,756.05","-4,149.93",,"303.79","57.685965","11.887112","8,688.16","-4,397.47",Running,"75.51","57.683734","11.852261","7,276.79","-4,754.85",Running,"86.31","57.680514","11.828474"
00:20:39,"5,828.72","-4,957.98",Running,"228.82","57.678684","11.804069","10,755.87","-4,150.23",Running,"303.70","57.685962","11.887109","8,691.14","-4,396.53",Running,"75.53","57.683743","11.852311","7,282.33","-4,754.49",Running,"86.25","57.680518","11.828567"
00:20:40,"5,822.87","-4,962.20",Running,"228.63","57.678646","11.803970","10,755.72","-4,150.47",Running,"303.58","57.685960","11.887107","8,694.13","-4,395.58",Running,"75.55","57.683751","11.852361","7,287.86","-4,754.13",Running,"86.20","57.680521","11.828661"
00:20:41,"5,817.03","-4,966.45",Running,"228.44","57.678608","11.803872","10,755.79","-4,150.35",Running,"303.47","57.685961","11.887108","8,697.11","-4,394.64",Running,"75.57","57.683760","11.852412","7,293.41","-4,753.76",Running,"86.14","57.680524","11.828754"
00:20:42,"5,811.20","-4,970.71",Running,"228.24","57.678569","11.803773","10,755.95","-4,150.06",Running,"303.41","57.685963","11.887111","8,700.10","-4,393.68",Running,"75.60","57.683769","11.852462","7,298.96","-4,753.40",Running,"86.08","57.680527","11.828848"
00:20:43,"5,805.38","-4,974.99",Running,"228.05","57.678531","11.803675","10,755.92","-4,150.09",,"303.46","57.685963","11.887110","8,703.08","-4,392.72",Running,"75.63","57.683777","11.852512","7,304.52","-4,753.03",Running,"86.03","57.680531","11.828941"
00:20:44,"5,799.57","-4,979.29",Running,"227.85","57.678492","11.803577","10,755.80","-4,150.40",Running,"303.59","57.685960","11.887108","8,706.07","-4,391.76",Running,"75.66","57.683786","11.852563","7,310.07","-4,752.65",Running,"85.97","57.680534","11.829035"
00:20:45,"5,793.78","-4,983.60",Running,"227.65","57.678453","11.803480","10,755.73","-4,150.58",Running,"303.65","57.685959","11.887107","8,709.05","-4,390.79",Running,"75.70","57.683795","11.852613","7,315.63","-4,752.26",Running,"85.92","57.680538","11.829129"
00:20:46,"5,787.99","-4,987.92",Running,"227.44","57.678414","11.803382","10,755.92","-4,150.34",Running,"303.74","57.685961","11.887110","8,712.04","-4,389.81",Running,"75.74","57.683803","11.852663","7,321.20","-4,751.87",Running,"85.86","57.680541","11.829223"
00:20:47,"5,782.22","-4,992.27",Running,"227.25","57.678375","11.803285","10,756.12","-4,150.03",,"303.79","57.685964","11.887114","8,715.02","-4,388.84",Running,"75.78","57.683812","11.852714","7,326.77","-4,751.46",Running,"85.81","57.680545","11.829316"
00:20:48,"5,776.46","-4,996.63",Running,"227.05","57.678336","11.803188","10,756.08","-4,150.14",,"303.92","57.685963","11.887113","8,718.01","-4,387.87",Running,"75.82","57.683821","11.852764","7,332.34","-4,751.05",Running,"85.75","57.680549","11.829410"
00:20:49,"5,770.71","-5,001.00",Running,"226.85","57.678296","11.803091","10,755.88","-4,150.62",Running,"304.08","57.685958","11.887109","8,721.00","-4,386.90",Running,"75.85","57.683830","11.852814","7,337.93","-4,750.64",Running,"85.70","57.680552","11.829504"
00:20:50,"5,764.97","-5,005.40",Running,"226.66","57.678257","11.802994","10,755.88","-4,150.71",Running,"304.07","57.685958","11.887109","8,723.99","-4,385.94",Running,"75.87","57.683838","11.852865","7,343.51","-4,750.21",Running,"85.65","57.680556","11.829598"
00:20:51,"5,759.24","-5,009.81",Running,"226.46","57.678217","11.802898","10,756.20","-4,150.27",Running,"303.99","57.685962","11.887115","8,726.98","-4,384.97",Running,"75.89","57.683847","11.852915","7,349.09","-4,749.78",Running,"85.60","57.680560","11.829693"
00:20:52,"5,753.53","-5,014.24",Running,"226.27","57.678177","11.802802","10,756.33","-4,150.13",Running,"303.87","57.685963","11.887117","8,729.97","-4,383.99",Running,"75.90","57.683856","11.852965","7,354.68","-4,749.35",Running,"85.55","57.680564","11.829787"
00:20:53,"5,747.84","-5,018.68",Running,"226.08","57.678137","11.802706","10,756.14","-4,150.54",Running,"303.74","57.685959","11.887114","8,732.96","-4,383.02",Running,"75.90","57.683865","11.853016","7,360.27","-4,748.90",Running,"85.50","57.680568","11.829881"
00:20:54,"5,742.16","-5,023.15",Running,"225.91","57.678097","11.802610","10,755.93","-4,151.00",Running,"303.49","57.685955","11.887110","8,735.94","-4,382.05",Running,"75.91","57.683873","11.853066","7,365.87","-4,748.46",Running,"85.45","57.680572","11.829975"
00:20:55,"5,736.50","-5,027.64",Running,"225.75","57.678056","11.802514","10,756.09","-4,150.82",Running,"303.19","57.685957","11.887113","8,738.93","-4,381.08",Running,"75.90","57.683882","11.853117","7,371.47","-4,748.01",Running,"85.41","57.680576","11.830070"
00:20:56,"5,730.86","-5,032.15",Running,"225.61","57.678016","11.802419","10,756.32","-4,150.53",Running,"303.09","57.685959","11.887117","8,741.93","-4,380.11",Running,"75.90","57.683891","11.853167","7,377.07","-4,747.55",Running,"85.36","57.680580","11.830164"
